"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=A&datecode=2007&tab=annual_emissions&start=200101&end=201710&ctype=linechart&ltype=pin&maptype=0&rse=0&pin="
"Mon Nov 25 2019 16:56:37 GMT-0800 (Pacific Standard Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","State","CO2 Emissions (tons)","SO2 Emissions (tons)","NOX Emissions (tons)"
"Rock-Tenn Mill","AL",135790,2540,621
"RockGen Energy Center","WI",63415,0,12
"RockTenn Coshocton Mill","OH",17922,121,533
"Rockford","IA",85,0,2
"Rockford Electric","IL","--",0,91
"Rockingham County CT Station","NC",189198,4,72
"Rockport","IN",15060791,44301,17508
"Rockport (MO)","MO",111,0,2
"Rockville 1 & 2","VA",9483,6,6
"Rockwood","CA",2671,1,8
"Rocky Ford","CO",1052,2,22
"Rocky Mountain Energy Center","CO",1313256,7,90
"Rocky River (SC)","SC",17,"--","--"
"Rocky Road Power LLC","IL",42140,0,27
"Rokeby","NE",20444,0,18
"Rolling Hills Generating","OH",20780,0,8
"Rolls Royce","IN",630,0,46
"Roosevelt Biogas 1","WA","--",0,665
"Rosemary Power Station","NC",52303,2,55
"Roseton Generating Facility","NY",856638,4223,1068
"Roseville","CA",1524,0,4
"Roseville Energy Park","CA",58776,0,3
"Rousselot Inc","MA",19982,95,33
"Rowan","NC",398821,3,77
"Rowesville Rd Plant","SC",581,0,2
"Roxana Resource Recovery","IL","--",0,314
"Roxboro","NC",14734689,59192,5558
"Rumford Cogeneration","ME",538225,798,1268
"Rumford Power, Inc","ME",265198,1,38
"Rupert Cogen Project","ID",29979,0,72
"Rush Island","MO",6920700,20377,2981
"Russell Downtown","KS",87,0,2
"Russell Energy Center","KS",992,0,3
"Rutgers Biomedical and Health Cogen","NJ",18188,1,51
"Rutland","VT",576,1,3
"Ryegate Power Station","VT","--",17,57
"S A Carlson","NY",222488,3173,523
"S D Warren Muskegon","MI",270946,350,300
"S D Warren Westbrook","ME",277262,1569,1083
"S O Purdom","FL",598152,4,201
"S W Bailey","AK",1603,3,32
"S&L Cogeneration","TX",81919,0,227
"SCA Cogen 2","CA",317898,2,46
"SDS Lumber Gorge Energy Division","WA","--",5,43
"SEGS III","CA",4683,0,8
"SEGS IV","CA",4997,0,8
"SEGS IX","CA",17580,0,29
"SEGS V","CA",5027,0,8
"SEGS VI","CA",4792,0,7
"SEGS VII","CA",5430,0,8
"SEGS VIII","CA",18591,0,30
"SEMASS Resource Recovery","MA",418127,39,2266
"SJ/SC WPCP","CA",17911,1,1320
"SPA Cogen 3","CA",466010,2,38
"SPFT - Newberg Cogen","OR",176933,3,857
"SRI International Cogen Project","CA",24385,0,67
"SRW Cogen LP","TX",1343919,8,197
"Sabetha Power Plant","KS",1935,1,41
"Sabine","TX",2775935,13,2630
"Sabine Cogen","TX",422462,2,54
"Sabine River Works","TX",353727,2,948
"Sagamore Plant Cogeneration","IN",141127,2780,958
"Saguaro","AZ",80244,0,81
"Saguaro Power","NV",337405,7,1684
"Saint Agnes Medical Center","CA",20518,0,64
"Saint Marys Hospital Power Plant","MN",37678,1,105
"Salem Electric Department","VA",0,"--","--"
"Salem Energy Systems LLC","NC","--",0,56
"Salem Harbor","MA",1893234,5847,1364
"Salem Street Dept","VA",116,0,2
"Salem Water Plant","VA",119,0,2
"Salinas","CA","--",0,121
"Salinas River Cogeneration","CA",206989,1,21
"Salisbury City of","MO",12,"--","--"
"Salmon Diesel","ID",103,0,2
"Salt Lake Energy Systems","UT","--",0,155
"Salton Sea Power Gen Co - Unit 2","CA",3288,"--","--"
"Salton Sea Power Gen Co - Unit 3","CA",9760,"--","--"
"Salton Sea Power Gen Co - Unit 4","CA",8585,"--","--"
"Salton Sea Power Gen Co Unit 1","CA",2014,"--","--"
"Salton Sea Power LLC - Unit 5","CA",9042,"--","--"
"Sam Bertron","TX",186302,1,235
"Sam Rayburn","TX",292416,2,38
"San Antonio Regional Hospital","CA",9844,0,233
"San Diego State University","CA",46502,0,152
"San Jacinto Steam Electric Station","TX",706791,4,143
"San Joaquin Cogen","CA",3921,0,10
"San Jose Cogeneration","CA",31572,0,86
"San Juan","NM",12185633,13866,21848
"San Marcos Energy LLC","CA","--",0,13
"San Miguel","TX",3282752,7592,2848
"Sand Hill","TX",768983,4,106
"Sandow No 4","TX",4891601,21197,4436
"Sanford","FL",4660373,297,1307
"Santa Clara Cogen","CA",46721,0,127
"Santa Maria Cogen Plant","CA",1049,0,3
"Santa Maria EPG","CA",277,0,24
"Santa Rosa Energy Center","FL",2176,0,2
"Santan","AZ",1687022,8,124
"Sappi Cloquet Mill","MN",42734,2605,760
"Saranac Facility","NY",927174,9,197
"Sargent","NE",31,0,1
"Sargent Canyon Cogeneration","CA",197589,1,31
"Sarpy County","NE",105365,1,61
"Sartell Dam","MN",200295,51,432
"Sauder Power Plant","OH",349,6,57
"Savannah Resource Recovery Facility","GA",53038,74,219
"Savannah River Mill","GA",1053203,31057,3513
"Sayreville","NJ",19065,0,21
"Sayreville Cogeneration Facility","NJ",361290,2,284
"Scattergood","CA",640470,13,18
"Scherer","GA",25517220,69361,17092
"Schiller","NH",829200,3399,835
"Scholz","FL",474236,4520,1517
"Schuylkill Generating Station","PA",75979,200,91
"Sconza Candy Company","CA",555,0,1
"Scrubgrass Generating Plant","PA",857562,2119,668
"Seadrift Coke LP","TX",122633,3556,381
"Seaford","DE",85,0,2
"Seaford Delaware Plant","DE",259283,3989,401
"Second Imperial Geothermal","CA",8145,"--","--"
"Security","TX","--",0,271
"Sediver","SC",27,0,1
"Selawik","AK",2080,4,43
"Seldovia","AK",272,0,5
"Selkirk Cogen","NY",928792,9,309
"Seminole (FL)","FL",8846835,18448,16418
"Seminole (OK)","OK",2238832,782,4229
"Seminole Mill","FL",23728,0,18
"Seneca City of","SC",844,2,17
"Seneca Energy","NY","--",1,1395
"Settlers Hill Gas Recovery","IL","--",0,86
"Seven Mile Creek LFG","WI","--",0,100
"Seville","OH",5,"--","--"
"Seward (AK)","AK",402,1,8
"Seward (PA)","PA",3522174,7345,1578
"Sewell Creek Energy","GA",81952,0,64
"Shady Hills Generating Station","FL",610063,10,184
"Sharon Spring","KS",79,0,2
"Sharpe","KS",37,0,1
"Shawnee","KY",9804230,32936,17276
"Shawnee (PA)","PA",648,1,4
"Shawville","PA",3359466,44511,6674
"Sheboygan Falls","WI",22811,0,6
"Sheepskin","WI",1404,0,4
"Shelbina Power #1","MO",48,0,1
"Shelbina Power #2","MO",70,0,1
"Shelbina Power #3","MO",14,"--","--"
"Shelby Municipal Light Plant","OH",110993,2868,260
"Shelby North","OH",35,0,1
"Shelby South","OH",33,0,1
"Shelby, NC","NC",27,0,1
"Shelby, Toms Street","NC",42,0,1
"Sheldon","NE",1691577,4197,7660
"Shell Chemical","LA",466685,2,1244
"Shell Deer Park","TX",774565,5,2362
"Shenandoah","IA",145,0,3
"Shepherd Center","GA",23,0,0
"Sherburne County","MN",15983253,23127,23300
"Sherman Avenue","NJ",40145,2,24
"Sherman Hospital","IL",50,0,1
"Sherwood H Smith Jr Energy Complex","NC",1084111,6,198
"Shipman","HI",56732,529,102
"Shiras","MI",364070,86,256
"Shishmaref","AK",1203,2,25
"Shoemaker","NY",1212,0,4
"Shoreham","NY",2815,5,15
"Shoreham Energy LLC","NY",32753,8,5
"Short Mountain","OR","--",0,157
"Shrewsbury","MA",178,0,4
"Shute Creek Facility","WY",237148,6,2848
"Sibley","MO",3151538,10701,9045
"Sibley One","IA",63,0,1
"Sidney (NE)","NE",1348,0,32
"Sidney (OH)","OH",60,0,1
"Sierra Pacific Aberdeen","WA","--",21,128
"Sierra Pacific Anderson Facility","CA","--",8,70
"Sierra Pacific Burlington Facility","WA","--",18,157
"Sierra Pacific Burney Facility","CA","--",20,174
"Sierra Pacific Lincoln Facility","CA","--",20,122
"Sierra Pacific Loyalton Facility","CA","--",14,84
"Sierra Pacific Quincy Facility","CA","--",32,245
"Sierra Pacific Sonora","CA","--",8,73
"Sierra Power","CA","--",9,76
"Signal Hill Generating LLC","TX",19198,0,53
"Sikeston Power Station","MO",2126590,6352,2542
"Silas Ray","TX",28610,0,12
"Silver Bay Power","MN",909746,2228,1806
"Silver Creek","MS",19032,0,4
"Silver Lake","MN",404276,1667,438
"Silverhawk","NV","--",3,16
"Silverhawk","NV",1146042,3,66
"Sim Gideon","TX",620558,3,566
"Simplot Leasing Don Plant","ID","--",0,31
"Simplot Phosphates","WY",18902,0,88
"Sinclair Oil Refinery","WY",122952,99,281
"Sioux","MO",6368812,42628,5850
"Sithe Independence Station","NY",982563,5,138
"Sixth Street","IA",216246,1021,500
"Sixth Street Gas Turbine","MI",6,"--","--"
"Skagway","AK",623,1,13
"Skyline Gas Recovery","TX","--",0,324
"Sleepy Eye","MN",56,0,1
"Slocum","MI",165,0,3
"Sloss Industries Corp","AL",719,1,272
"Smarr Energy Center","GA",26758,0,8
"Smart Papers LLC","OH",230405,1281,326
"Smith Island","MD",169,0,3
"Smith Street","FL",59,0,1
"Smithfield","NC",200,0,4
"Smithfield Farmland Corp Bladen","NC",713,1,14
"Smithfield Packaged Meats Corp.","NC",300,1,6
"Smithtown Energy Partners LP","NY","--",0,2
"Snake River","AK",19870,35,389
"Snider Industries","TX","--",12,102
"Snowbird Power Plant","UT",10354,0,232
"Soda Lake Geothermal No I II","NV",1655,"--","--"
"Solano County Cogen Plant","CA",6799,0,159
"Solo Cup Co","MD",14200,0,336
"Solon Diesel","WI",83,0,2
"Solway CT","MN",34197,0,27
"Somerset Operating Co LLC","NY",5040140,3866,4309
"Somerset Plant","ME",305115,4098,1471
"Somerset Station","MA",718675,2459,448
"Sonoma California Geothermal","CA",8513,"--","--"
"Sonoma Central Landfill Phase I","CA","--",0,270
"Sonoma Central Landfill Phase II","CA","--",0,269
"Sonoma Central Landfill Phase III","CA","--",0,131
"Sooner","OK",6473118,16168,10970
"South Barrington Electric","IL","--",0,126
"South Belridge Cogeneration Facility","CA",267323,1,785
"South Cairo","NY",194,0,1
"South District Wastewater Treatment Plt","FL","--",0,386
"South Fond Du Lac","WI",55638,1,36
"South Generation","MN",227,0,5
"South Hampton","NY",4098,7,22
"South Harper","MO",114327,1,52
"South Main Street","IL",153,0,3
"South Meadow","CT",6727,0,27
"South Oak Creek","WI",5564896,12422,4213
"South Plant","IA",257,0,5
"South Point Energy Center","AZ",831156,4,68
"South Strawberry","IA",140,0,3
"South West Landfill","FL","--",0,10
"Southampton Power Station","VA",471013,132,838
"Southbridge Energy Center LLC","MA",15380,0,350
"Southeast Chicago Energy Project","IL",6514,0,12
"Southeast Kern River Cogen","CA",140224,1,375
"Southeast Missouri State University","MO",48349,877,313
"Southeast Resource Recovery","CA",179928,19,821
"Southern Minnesota Beet Sugar","MN",313705,1260,1793
"Southold","NY",4165,7,23
"Southside Water Reclamation Plant","NM",6689,0,561
"Southwark","PA",1609,2,9
"Southwest Texas State University","TX",27314,1,638
"Southwestern","OK",405964,2,1900
"Southwestern Bell Telephone","MO",53,0,1
"Sowega Power","GA",18776,0,14
"Spadra Landfill Gas to Energy","CA","--",1,33
"Spalding","NE",86,0,2
"Spartanburg Water System","SC",32,0,1
"Spencer","TX",53331,1,17
"Spencer Gas Turbine","IA",40,"--","--"
"Spindle Hill Energy Center","CO",300602,5,89
"Spirit Mound","SD",6334,12,35
"Spokane Waste to Energy","WA",117146,11,451
"Spring Creek Energy Center","OK",66078,0,15
"Spring Valley","MN",167,0,3
"Springdale 1 & 2","PA",44838,0,29
"Springerville","AZ",6012478,5437,6294
"Springfield (MN)","MN",72,0,1
"Springfield Power LLC","NH","--",18,101
"Springhill Gas Recovery Plant","FL","--",0,480
"Springs Generating Station","CA",1502,0,4
"Spruance Genco LLC","VA",2005203,619,1298
"St Bonifacius","MN",1388,3,8
"St Clair","MI",7914923,34995,9813
"St Cloud","FL",120,0,3
"St Francis","KS",14,"--","--"
"St Francis Energy Facility","MO",320527,2,55
"St Francisville Mill","LA","--",820,112
"St George Red Rock","UT",481,1,10
"St James","MN",72,0,1
"St John","KS",77,0,2
"St Johns River Power Park","FL",8894993,12389,19987
"St Josephs Hospital","FL",1615,0,38
"St Louis","MI",5,"--","--"
"St Marys","OH",40184,911,94
"St Marys IC","AK",2153,4,44
"St Nicholas Cogen Project","PA",912111,681,178
"St Paul Cogeneration","MN",32521,33,369
"St. Charles Power Plant","MN",236,0,5
"Stafford","KS",119,0,3
"Stallings","IL",1039,0,3
"Standby Generation Plant","FL",21,0,0
"Stanton","ND",1492436,2347,1736
"Stanton Energy Center","FL",5712408,5868,7948
"Starrett City Cogen Facility","NY",103624,192,259
"State Auto Insurance","SD",21,"--","--"
"State Center","IA",434,0,9
"State Farm Insur Support Center Central","TX",90,0,2
"State Farm Support Center East","GA",123,0,2
"State Line Combined Cycle","MO",774382,4,94
"State Line Energy","IN",2979994,8467,7444
"State St Generating","MI",383,1,8
"State-Fuel Level Increment","--",439778,3185,92
"State-Fuel Level Increment","--",42834,0,72
"State-Fuel Level Increment","--",5909,0,460
"State-Fuel Level Increment","--",291,0,1
"State-Fuel Level Increment","--",5651,0,13
"State-Fuel Level Increment","--","--",0,360
"State-Fuel Level Increment","--",1563,0,36
"Statesville Delivery No 3","NC",12,"--","--"
"Statesville, Highway 64","NC",42,0,1
"Station H","MO",2415,0,7
"Station I","MO",353,1,2
"Steamboat 1","NV",117,"--","--"
"Steamboat 1A Power Plant","NV",168,"--","--"
"Steamboat Hills LP","NV",745,"--","--"
"Steamboat II","NV",1222,"--","--"
"Steamboat III","NV",1701,"--","--"
"Sterling","KS",143,0,3
"Sterling Avenue","IL",45,"--","--"
"Sterling Power Plant","NY",3395,0,3
"Sterlington","LA",32664,0,95
"Stevens Community Medical Center","MN",17,"--","--"
"Stevens Point Mill","WI",71715,0,172
"Stillwater Facility","NV",1272,"--","--"
"Stillwater Water Treatment Plant","OK",9,"--","--"
"Stingray Facility","LA",43755,0,111
"Stock Island","FL",18814,1,1
"Stockton","KS",98,0,2
"Stockton Biomass","CA",369447,159,207
"Stockton Cogen","CA",599157,43,313
"Stone Container Missoula Mill","MT",45639,1611,821
"Stone Container Ontonagon Mill","MI",302666,3105,238
"Stony Brook","MA",126960,39,127
"Stony Brook Cogen Plant","NY",173168,3,113
"Story City","IA",270,0,6
"Stowe Power Production Plant","PA","--",0,100
"Straits","MI",865,0,2
"Streator Energy Partners LLC","IL","--",0,101
"Streeter Station","IA",157485,950,403
"Stryker","OH",299,1,2
"Stryker Creek","TX",503506,2,392
"Stuart (IA)","IA",27,0,1
"Stuart (NE)","NE",33,0,1
"Sturgis City Diesel Plant","MI",6,"--","--"
"Sub 2 Generating Station","MO",57,0,1
"Sub 3 Generating Station","MO",73,0,1
"Suffolk Energy Partners LP","VA","--",0,300
"Sugar Creek Power","IN",110660,1,40
"Sullivan (IL)","IL",248,0,5
"Sumas Power Plant","WA",108863,1,296
"Summit Lake","IA",16711,0,46
"Sumner","IA",141,0,3
"Sumpter","MI",44950,0,10
"Sumpter Energy Associates","MI","--",1,1272
"Sun Peak Generating Station","NV",13797,0,37
"Sun Trust Plaza","GA",6,"--","--"
"Sunbury Generation LP","PA",2424150,27041,3426
"Sundance","AZ",73298,0,86
"Sunnyside Cogen Associates","UT",462172,588,612
"Sunoco Eagle Point Refinery","NJ","--",2,66
"Sunray 2","CA",2266,0,4
"Sunray 3","CA",9847,0,16
"Sunrise","NV",42588,0,78
"Sunrise Power LLC","CA",1432373,7,68
"Superior","MI",14,"--","--"
"Sutherland","IA",1136655,8861,2791
"Sutherland IC","NE",86,0,2
"Sutter Energy Center","CA",1042712,5,79
"Suwannee River","FL",324649,802,399
"Suwannee River Chemical Complex","FL","--",0,55
"Sweatt","MS",17259,0,16
"Sweeny Cogen Facility","TX",1579454,11,300
"Sycamore (IA)","IA",5448,0,16
"Sycamore (WI)","WI",1708,0,5
"Sycamore Cogeneration","CA",1736281,9,4723
"Sycamore Energy 1","CA","--",0,80
"Syl Laskin","MN",729528,1214,840
"Sylvarena","MS",58828,0,63
"Syracuse # 2","NE",43,0,1
"Syracuse Energy","NY",551654,2963,941
"T B Simon Power Plant","MI",603010,3089,286
"T H Wharton","TX",608735,3,1673
"T J Labbe Electric Generating","LA",55624,0,37
"TES Filer City Station","MI",582433,299,1223
"THUMS","CA",184333,1,498
"TMC LLC","FL","--",6,49
"TVA Southaven Combined Cycle","MS",844457,4,123
"TXI Riverside Cement Power House","CA",568156,7736,937
"TXU Sweetwater Generating Plant","TX",128648,1,122
"Taconite Harbor Energy Center","MN",1731724,"--","--"
"Taconite Harbor Energy Center","MN","--",4592,2725
"Taft 26C Cogen","CA",117315,1,336
"Taft Cogeneration Facility","LA",1803282,2,480
"Tait Electric Generating Station","OH",45341,0,12
"Tajiguas Plant","CA","--",0,254
"Talbot County Energy","GA",112050,1,30
"TalenEnergy Martin Creek LLC Allentown","PA",1261,1,7
"TalenEnergy Martins Creek","PA",1510455,13583,3327
"TalenEnergy Martins Creek LLC Fishbach","PA",216,0,1
"TalenEnergy Martins Creek LLC Harrisburg","PA",3359,3,18
"TalenEnergy Martins Creek LLC Harwood","PA",1323,2,7
"TalenEnergy Martins Creek LLC Jenkins","PA",340,1,2
"TalenEnergy Martins Creek LLC Lock Haven","PA",143,0,1
"TalenEnergy Martins Creek LLC West Shore","PA",678,1,4
"TalenEnergy Martins Creek LLC Williamsport","PA",363,1,2
"TalenEnergy Montour","PA",8657362,115921,12173
"Tamarack Energy Partnership","ID","--",10,92
"Tangier","VA",69,0,1
"Tanners Creek","IN",5152071,30689,7928
"Tasley","VA",2030,4,1
"Tate & Lyle Decatur Plant Cogen","IL",751022,11531,296
"Tazewell Gas Recovery","IL","--",0,228
"Teche","LA",606939,3,1024
"Tecumseh","NE",278,0,6
"Tecumseh Energy Center","KS",1586510,3993,2879
"Telogia Power","FL","--",17,147
"Tenaska Central Alabama Generating Stn","AL",255723,1,35
"Tenaska Frontier Generation Station","TX",1765193,9,536
"Tenaska Gateway Generating Station","TX",1526954,8,373
"Tenaska Georgia Generation Facility","GA",85608,0,21
"Tenaska Lindsay Hill Generating Station","AL",356898,2,35
"Tenaska Virginia Generating Station","VA",808836,4,89
"Tenet Hospital","TX",36,0,1
"Tennessee Eastman Operations","TN",3961847,18904,2379
"Terra-Gen Dixie Valley","NV",12627,"--","--"
"Terry Bundy Generating Station","NE",100692,1,23
"Tesoro Hawaii","HI",115107,119,622
"Tesoro Kenai Cogeneration Plant","AK",51698,0,141
"Tesoro Mandan Cogeneration Plant","ND",54953,64,336
"Tesoro SLC Cogeneration Plant","UT",184343,1,527
"Tesoro Wilmington Calciner","CA",381422,8124,883
"Tessman Road","TX","--",0,781
"Texas City Plant Union Carbide","TX",66435,0,182
"Texas City Power Plant","TX",947195,9,3487
"Texas Petrochemicals","TX",557868,4,1531
"The Mosaic Company, Plant City Facility","FL",574,0,106
"Theodore Cogen Facility","AL",617909,3,35
"Thermal Energy Development Part LP","CA",834,0,61
"Thermal Kem","SC",30,0,1
"Thermo Greeley","CO",96918,0,238
"Thermo Power & Electric","CO",56594,0,144
"Thetford","MI",11350,0,15
"Thief River Falls","MN",15,"--","--"
"Thiele Kaolin Reedy Creek","GA",186,0,3
"Thiele Kaolin Sandersville","GA",180,0,3
"Thomas A Smith Energy Facility","GA",740303,4,88
"Thomas C Ferguson","TX",468407,2,1390
"Thomas Fitzhugh","AR",57061,11,83
"Thomas Hill","MO",7062556,13788,14082
"Thomson Reuters Campus Bldg A-D","MN",626,1,12
"Thorne Bay Plant","AK",35,0,1
"Thornridge High School","IL",254,0,6
"Thornwood High School","IL",323,0,7
"Ticona Polymers Inc","TX",74336,0,204
"Ticonderoga Mill","NY",270556,1103,408
"Tiger Bay","FL",338813,2,86
"Tillotson Rubber","NH",534,5,24
"Tilton","IL",53584,0,46
"Timberline Trail Gas Recovery","WI","--",0,305
"Tipton","IA",227,0,5
"Titus","PA",1407878,13144,2245
"Tiverton Power Plant","RI",471766,2,43
"Togiak","AK",1767,3,36
"Tok","AK",8089,15,170
"Toledo Ref Power Recovery Train","OH",964049,23794,2550
"Tolk","TX",6919187,17121,7456
"Tolna","PA",7189,0,24
"Tom G Smith","FL",21559,0,9
"Torrance Refining Company, LLC","CA",54225,0,148
"Torrington Terminal","CT",734,0,4
"Total Energy Facilities","CA",3441,1,402
"Tower","MI",473,1,3
"Toyon Power Station","CA",820,0,318
"Tracy","NV",689051,8,1417
"Tracy Combined Cycle Power Plant","CA",9109,0,14
"Tradinghouse","TX",268526,5,427
"Traer East","IA",120,0,2
"Traer Main","IA",271,0,6
"Traer South","IA",114,0,2
"Transalta Centralia Generation","WA",9152961,1933,11059
"Trenton Channel","MI",3983633,25926,5073
"Trenton Diesel","MO",24,0,0
"Trenton North","MO",106,0,2
"Trenton South","MO",113,0,2
"Tri Center Naniwa Energy","NV",39232,0,10
"Tri Cities","AZ","--",0,68
"Trigen St. Louis","MO",30889,0,72
"Trimble County","KY",3915107,950,3298
"Trinidad (CO)","CO",11,"--","--"
"Trinidad (TX)","TX",48377,1,73
"Tropicana Products Bradent","FL",116275,1,311
"Troy Energy LLC","OH",52386,2,22
"Truman","MN",17,"--","--"
"Tulsa","OK",272893,1,663
"Tunnel","CT",117,0,1
"Turkey Point","FL",3542161,7172,2996
"Turnkey Landfill Gas Recovery","NH","--",1,437
"Tuscola Station","IL",339557,7265,466
"Twin Bridges LFGTE","IN","--",0,627
"Two Harbors","MN",77,0,2
"Two Pine Landfill Gas Recovery","AR","--",0,429
"Ty Cooke","TX",80674,0,105
"Tyrone","KY",471216,3160,972
"U S Alliance Coosa Pines","AL",655575,13308,417
"UCLA So Campus Cogen Project","CA",148618,1,433
"UMCP CHP Plant","MD",119104,1,322
"US Borax","CA",236933,1,632
"US Gypsum Oakfield","NY",21851,0,58
"UW Madison Charter Street Plant","WI",398996,2765,2202
"Ubly","MI",3,"--","--"
"Unalakleet","AK",3016,5,59
"Unalaska Power Module","AK",3147,6,63
"Unifi Kinston LLC","NC",79990,426,142
"Union Carbide Seadrift Cogen","TX",401064,4,1731
"Union Carbide South Charleston","WV",197256,2405,145
"Union County Resource Recovery","NJ",218131,21,863
"Union Power Station","AR",1422576,8,223
"Unionville","MO",371,1,2
"Unionville City of","MO",89,0,2
"Unisea G 2","AK",17715,88,366
"United Cogen","CA",112403,1,310
"United Health Care","MN",25,"--","--"
"United Hospital","MN",34,"--","--"
"Univ of Calif Santa Cruz Cogeneration","CA",9189,0,213
"Univ of Massachusetts Medical Center","MA",81199,91,84
"Univ of NC Chapel Hill Cogen Facility","NC",253449,146,143
"Univ of Oregon Central Power Station","OR",250189,1,598
"Univ of San Francisco Cogen","CA",4957,0,115
"University Park North","IL",179178,1,75
"University Park South","IL",201038,1,124
"University of Alaska Fairbanks","AK",114556,244,272
"University of Arizona - Biosphere 2","AZ",256,0,5
"University of Colorado","CO",51115,0,144
"University of Florida","FL",178558,1,100
"University of Illinois Abbott Power Plt","IL",359728,336,1285
"University of Illinois Cogen Facility","IL",150140,1,1174
"University of Iowa Main Power Plant","IA",219006,1485,388
"University of Michigan","MI",200575,2,484
"University of Northern Iowa","IA",101028,1954,529
"University of Notre Dame","IN",215494,3029,403
"University of Oklahoma","OK",17457,0,45
"University of Tennessee Steam Plant","TN",447,0,1
"University of Texas at Dallas","TX",14,"--","--"
"University of Texas at San Antonio","TX",11394,0,263
"University of Washington Power Plant","WA",2649,0,7
"Upper Rock Energy Partners LLC","IL","--",0,353
"Urquhart","SC",1080347,6506,1002
"Utility Plants Section","AK",343314,694,773
"V H Braunig","TX",519476,6,792
"VMEA 1 Credit Gen","VA",2035,4,40
"VMEA Peaking Gen","VA",574,1,11
"Valdez","AK",1613,3,32
"Valdez Cogen","AK",34145,27,188
"Valdosta Water Treatment Plant","GA",33,0,1
"Valencia","AZ",4147,0,11
"Valenite","SC",27,0,1
"Valero Energy Port Arthur Refinery","TX",43528,3,973
"Valero Refinery Cogeneration Unit 1","CA",110566,1,475
"Valero Refinery Corpus Christi East","TX",203149,1,569
"Valero Refinery Corpus Christi West","TX",218305,350,577
"Valley (CA)","CA",1185826,6,82
"Valley (TX)","TX",168082,1,278
"Valley (WI)","WI",1765298,6213,2964
"Valley Queen Cheese","SD",370,1,7
"Valley Road","NV",112,0,2
"Valmont","CO",1178255,715,2142
"Valmont Combustion Turbine Project","CO",9845,0,7
"Van Sant Station","DE",2522,0,1
"Vandalia","MO",20,"--","--"
"Vanderbilt University Power Plant","TN",139704,1063,502
"Vandolah Power Station","FL",127810,15,38
"Venice","IL",175779,1,72
"Venice Resources Gas Recovery","MI","--",0,197
"Veolia Energy Trenton L.P.","NJ",41467,10,942
"Veolia Energy-OKC","OK",5593,0,15
"Vergennes 9","VT",586,1,12
"Vermilion","IL",926862,1835,1040
"Vermillion Energy Facility","IN",78511,0,27
"Vernon Boulevard","NY",64875,0,6
"Vero Beach Municipal Power Plant","FL",47981,0,29
"Versailles Mill","CT",112275,433,147
"Versailles Peaking","OH",86,0,2
"Verso Paper Quinnesec Mich Mill","MI",8701,2083,569
"Vestaburg","MI",1929,0,7
"Victor J Daniel Jr","MS",7964656,29152,12090
"Victoria Texas Plant","TX",679016,3,1833
"Vienna Operations","MD",32169,358,57
"Viking","AK",66,0,1
"Viking Energy of Lincoln","MI",27358,340,174
"Viking Energy of McBain","MI",30664,330,254
"Viking Energy of Northumberland","PA","--",26,184
"Village Creek Water Reclamation Facility","TX",46,0,87
"Villisca Municipal Power Plant","IA",28,0,1
"Vinton","IA",937,1,19
"Viola","WI",57,0,1
"Virginia","MN",181588,812,468
"Virginia Beach","VA",3576,2,3
"Vulcan-BN Geothermal Power Company","CA",7287,"--","--"
"W A Parish","TX",20245655,52440,4282
"W B Tuttle","TX",12437,0,19
"W E Swoope","FL",13,"--","--"
"W H Hill","HI",230832,2274,414
"W H Weatherspoon","NC",1073287,8714,3394
"W H Zimmer","OH",7582522,15219,12464
"W N Clark","CO",296950,1251,703
"W S Lee","SC",1537090,9927,1743
"WFEC GenCo LLC","OK",8638,0,23
"WPPI Hartford DG","WI",8,"--","--"
"WPS Power Niagara","NY",209182,494,213
"WWTP Power Generation Station","CA",319,1,960
"Wabash River","IN",4182265,55210,7355
"Wabuska","NV",160,"--","--"
"Wadham Energy LP","CA",1,5,79
"Wading River","NY",92654,166,157
"Wahoo","NE",675,0,16
"Waiau","HI",1211083,2826,1984
"Waimea","HI",3420,6,64
"Wakefield","NE",235,0,5
"Walhalla","ND",65174,194,390
"Wallingford Energy","CT",156666,1,15
"Walnut","CA",862,0,2
"Walnut Energy Center","CA",568357,3,33
"Walter C Beckjord","OH",6204765,53925,13816
"Walter Scott Jr Energy Center","IA",8688297,18238,6909
"Walton Bainbridge Power Facility","GA",765,1,4
"Walton County Power LLC","GA",48912,0,21
"Walton Discover Power Facility","AL",6535,0,12
"Walton Street Substation","MO",30,0,1
"Wamego","KS",1153,0,27
"Wansley","GA",11316833,85141,12716
"Wansley Combined Cycle","GA",986740,10,3225
"Wansley Unit 9","GA",342277,2,53
"Warm Springs Forest Products","OR","--",4,36
"Warner Lambert","MI",1191,0,7
"Warren F Sam Beasley Generation Station","DE",26416,0,4
"Warren Lumber Mill","AR","--",17,91
"Warren Peaking Power Facility","MS",2254,0,1
"Warrick","IN",4522541,71509,8541
"Wasatch Energy Systems Energy Recovery","UT",46385,73,213
"Washington","KS",49,0,1
"Washington County Cogeneration Facility","AL",431613,2,229
"Washington County Power LLC","GA",48192,0,13
"Washington Energy Facility","OH",270485,1,43
"Washington Island","WI",65,0,1
"Wasson CO2 Removal Plant","TX",78563,0,271
